"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,15,15,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,25,21,21,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,33,29,24,24,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,40,34,29,25,24,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,50,42,35,31,26,26,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,70,57,47,40,35,30,29,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,39,33,27,22,19,16,14,14,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,104,85,72,58,49,41,36,30,29,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,119,102,83,70,57,48,40,35,30,29,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,161,141,120,99,83,68,56,47,41,35,35,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,337,280,244,209,171,144,117,98,82,72,61,61,51,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,364,325,270,236,202,165,139,113,94,80,69,59,58,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,396,359,320,266,232,198,162,137,111,93,78,68,58,57,49,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,515,474,429,383,319,278,238,195,164,133,111,94,81,69,68,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,479,435,400,363,324,269,235,201,165,139,113,94,79,69,59,58,49,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,441,392,356,328,297,265,221,192,165,135,114,93,77,65,56,48,49,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,581,543,483,438,403,365,326,271,236,202,166,140,113,95,80,69,59,58,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,599,560,522,465,422,388,352,314,261,228,195,160,134,109,91,77,67,57,56,48,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,699,671,628,586,521,473,435,394,352,293,255,218,179,151,123,102,86,75,64,63,53,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,661,635,610,570,532,473,430,396,358,320,266,232,198,163,137,111,93,78,68,58,57,49,35,0,0,0,0,0,0,0,0,0,0,0,0,0
755,718,691,664,637,596,556,495,450,413,375,334,279,243,208,171,144,117,98,82,71,61,64,51,36,0,0,0,0,0,0,0,0,0,0,0,0
638,615,585,562,540,518,485,453,402,365,336,304,272,226,197,168,138,116,95,79,66,58,49,48,41,30,0,0,0,0,0,0,0,0,0,0,0
756,725,698,664,638,613,588,550,514,457,415,382,346,309,257,224,191,157,132,107,90,75,66,56,55,47,34,0,0,0,0,0,0,0,0,0,0
840,808,775,746,710,682,655,629,588,549,488,443,408,370,330,274,239,205,168,141,115,96,81,70,60,59,50,36,0,0,0,0,0,0,0,0,0
876,851,819,785,756,720,691,664,637,596,557,495,449,413,375,335,278,242,207,170,143,116,97,82,71,61,59,51,37,0,0,0,0,0,0,0,0
